ID,TextId,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Datetime
1301,434,"Melancholy lingers, a bittersweet serenade in the quietude of solitude.",Melancholy,12/03/2017 23:30,SerenadeOfSolitude,Twitter,QuietSerenade,18,35,UK,2017,3,12,23,2017-03-12 23:30:00
1303,435,"Bitterness like a poison, seeping into every crevice of the wounded heart.",Bitterness,15/12/2015 16:15,PoisonedHeart,Facebook,Bitterness,25,50,Australia,2015,12,15,16,2015-12-15 16:15:00
1304,435,"Bitterness like a poison, seeping into every crevice of the wounded heart.",Bitterness,15/12/2015 16:15,PoisonedHeart,Facebook,WoundedHeart,25,50,Australia,2015,12,15,16,2015-12-15 16:15:00
1306,436,"Emotional exhaustion, the weight of the world crushing weary shoulders.",Exhaustion,05/09/2021 13:30,WearySoulCrushed,Instagram,Exhaustion,35,70,Canada,2021,9,5,13,2021-09-05 13:30:00
1307,436,"Emotional exhaustion, the weight of the world crushing weary shoulders.",Exhaustion,05/09/2021 13:30,WearySoulCrushed,Instagram,CrushedSpirit,35,70,Canada,2021,9,5,13,2021-09-05 13:30:00
1309,437,"Sorrowful echoes, a symphony of pain played by the strings of loss.",Sorrow,22/05/2018 20:45,StringsOfSorrow,Twitter,Sorrow,18,35,Germany,2018,5,22,20,2018-05-22 20:45:00
1310,437,"Sorrowful echoes, a symphony of pain played by the strings of loss.",Sorrow,22/05/2018 20:45,StringsOfSorrow,Twitter,SymphonyOfLoss,18,35,Germany,2018,5,22,20,2018-05-22 20:45:00
1312,438,"Darkness descends, engulfing the soul in the shadows of despair.",Darkness,10/07/2016 18:20,SoulInShadow,Facebook,Darkness,28,55,USA,2016,7,10,18,2016-07-10 18:20:00
1313,438,"Darkness descends, engulfing the soul in the shadows of despair.",Darkness,10/07/2016 18:20,SoulInShadow,Facebook,SoulEngulfed,28,55,USA,2016,7,10,18,2016-07-10 18:20:00
1315,439,"Desperation whispers, the silent plea for a glimmer of hope in the abyss.",Desperation,30/04/2019 14:00,WhisperedDespair,Instagram,Desperation,22,45,France,2019,4,30,14,2019-04-30 14:00:00
1316,439,"Desperation whispers, the silent plea for a glimmer of hope in the abyss.",Desperation,30/04/2019 14:00,WhisperedDespair,Instagram,GlimmerOfHope,22,45,France,2019,4,30,14,2019-04-30 14:00:00
1318,440,"Heart in ruins, the remnants of shattered dreams scattered in the wind.",Ruins,08/01/2022 11:30,DreamsInWind,Twitter,Ruins,20,40,Brazil,2022,1,8,11,2022-01-08 11:30:00
1319,440,"Heart in ruins, the remnants of shattered dreams scattered in the wind.",Ruins,08/01/2022 11:30,DreamsInWind,Twitter,ShatteredDreams,20,40,Brazil,2022,1,8,11,2022-01-08 11:30:00
1321,441,"Shattered by the echoes of a shattered dream, fragments of hope scattered.",Desolation,10/09/2017 19:15,DreamEchoes,Twitter,Desolation,20,40,Australia,2017,9,10,19,2017-09-10 19:15:00
1322,441,"Shattered by the echoes of a shattered dream, fragments of hope scattered.",Desolation,10/09/2017 19:15,DreamEchoes,Twitter,ScatteredHope,20,40,Australia,2017,9,10,19,2017-09-10 19:15:00
1324,442,"Avoiding the thorns of regret, walking barefoot on the path of remorse.",Regret,18/04/2022 11:30,RemorseWalker,Instagram,Regret,25,50,Canada,2022,4,18,11,2022-04-18 11:30:00
1325,442,"Avoiding the thorns of regret, walking barefoot on the path of remorse.",Regret,18/04/2022 11:30,RemorseWalker,Instagram,PathOfRemorse,25,50,Canada,2022,4,18,11,2022-04-18 11:30:00
1327,443,"In the labyrinth of grief, the walls echo with the footsteps of lost joy.",Grief,05/12/2018 21:45,JoyLabyrinth,Facebook,Grief,18,35,USA,2018,12,5,21,2018-12-05 21:45:00
1328,443,"In the labyrinth of grief, the walls echo with the footsteps of lost joy.",Grief,05/12/2018 21:45,JoyLabyrinth,Facebook,LostJoyFootsteps,18,35,USA,2018,12,5,21,2018-12-05 21:45:00
1330,444,"A soul adrift in the sea of solitude, waves of loneliness crashing relentlessly.",Loneliness,28/06/2016 14:20,SolitudeSeas,Twitter,Loneliness,22,45,UK,2016,6,28,14,2016-06-28 14:20:00
1331,444,"A soul adrift in the sea of solitude, waves of loneliness crashing relentlessly.",Loneliness,28/06/2016 14:20,SolitudeSeas,Twitter,CrashingWaves,22,45,UK,2016,6,28,14,2016-06-28 14:20:00
1333,445,"The bitterness of betrayal, a taste that lingers, staining the palate of trust.",Bitterness,22/10/2019 17:00,PalateStainer,Instagram,Bitterness,15,30,Germany,2019,10,22,17,2019-10-22 17:00:00
1334,445,"The bitterness of betrayal, a taste that lingers, staining the palate of trust.",Bitterness,22/10/2019 17:00,PalateStainer,Instagram,StainedTrust,15,30,Germany,2019,10,22,17,2019-10-22 17:00:00
1336,446,"In the ruins of hope, echoes of shattered dreams whisper tales of loss.",Desolation,15/03/2021 22:45,HopeRuins,Facebook,Desolation,28,55,Brazil,2021,3,15,22,2021-03-15 22:45:00
1337,446,"In the ruins of hope, echoes of shattered dreams whisper tales of loss.",Desolation,15/03/2021 22:45,HopeRuins,Facebook,WhisperedLoss,28,55,Brazil,2021,3,15,22,2021-03-15 22:45:00
1339,447,"Sinking like a stone in the ocean of heartbreak, each ripple a sigh of despair.",Heartbreak,10/08/2017 19:30,OceanSinker,Twitter,Heartbreak,22,45,France,2017,8,10,19,2017-08-10 19:30:00
1340,447,"Sinking like a stone in the ocean of heartbreak, each ripple a sigh of despair.",Heartbreak,10/08/2017 19:30,OceanSinker,Twitter,RippleOfDespair,22,45,France,2017,8,10,19,2017-08-10 19:30:00
1342,448,"Tears, the ink staining the pages of a journal, a testament to silent grief.",Grief,28/01/2023 14:30,InkJournalist,Instagram,Grief,30,60,India,2023,1,28,14,2023-01-28 14:30:00
1343,448,"Tears, the ink staining the pages of a journal, a testament to silent grief.",Grief,28/01/2023 14:30,InkJournalist,Instagram,SilentTears,30,60,India,2023,1,28,14,2023-01-28 14:30:00
1345,449,"In the wasteland of lost trust, the echoes of broken promises reverberate.",Betrayal,12/12/2016 10:00,TrustWasteland,Facebook,Betrayal,25,50,Italy,2016,12,12,10,2016-12-12 10:00:00
1346,449,"In the wasteland of lost trust, the echoes of broken promises reverberate.",Betrayal,12/12/2016 10:00,TrustWasteland,Facebook,ReverberatingPromises,25,50,Italy,2016,12,12,10,2016-12-12 10:00:00
1348,450,"Avoiding the shards of shattered dreams, walking the tightrope of resilience.",Resilience,18/07/2020 15:15,DreamTightrope,Twitter,Resilience,35,70,Japan,2020,7,18,15,2020-07-18 15:15:00
1349,450,"Avoiding the shards of shattered dreams, walking the tightrope of resilience.",Resilience,18/07/2020 15:15,DreamTightrope,Twitter,TightropeWalk,35,70,Japan,2020,7,18,15,2020-07-18 15:15:00
1351,451,"Suffocating in the silence of solitude, where echoes of laughter once thrived.",Isolation,20/05/2022 20:30,EchoedLaughter,Instagram,Isolation,30,60,South Africa,2022,5,20,20,2022-05-20 20:30:00
1352,451,"Suffocating in the silence of solitude, where echoes of laughter once thrived.",Isolation,20/05/2022 20:30,EchoedLaughter,Instagram,SilentSolitude,30,60,South Africa,2022,5,20,20,2022-05-20 20:30:00
1354,452,"Haunted by the specter of lost possibilities, a ghost that refuses to fade away.",Regret,08/11/2019 14:45,PossibilityGhost,Twitter,Regret,18,35,Spain,2019,11,8,14,2019-11-08 14:45:00
1355,452,"Haunted by the specter of lost possibilities, a ghost that refuses to fade away.",Regret,08/11/2019 14:45,PossibilityGhost,Twitter,FadingPossibilities,18,35,Spain,2019,11,8,14,2019-11-08 14:45:00
1357,453,"In the labyrinth of despair, the echoes of a broken heart reverberate endlessly.",Despair,28/03/2017 22:00,EndlessLabyrinth,Facebook,Despair,28,55,Australia,2017,3,28,22,2017-03-28 22:00:00
1358,453,"In the labyrinth of despair, the echoes of a broken heart reverberate endlessly.",Despair,28/03/2017 22:00,EndlessLabyrinth,Facebook,EndlessReverberation,28,55,Australia,2017,3,28,22,2017-03-28 22:00:00
1360,454,"Sinking like autumn leaves in the river of sorrow, carried away by the current.",Sorrow,15/09/2020 18:15,RiverOfSorrow,Instagram,Sorrow,22,45,Canada,2020,9,15,18,2020-09-15 18:15:00
1361,454,"Sinking like autumn leaves in the river of sorrow, carried away by the current.",Sorrow,15/09/2020 18:15,RiverOfSorrow,Instagram,AutumnLeaves,22,45,Canada,2020,9,15,18,2020-09-15 18:15:00
1363,455,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes.",Desolation,10/06/2018 13:30,DreamGardener,Twitter,Desolation,20,40,UK,2018,6,10,13,2018-06-10 13:30:00
1364,455,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes.",Desolation,10/06/2018 13:30,DreamGardener,Twitter,ShatteredHopes,20,40,UK,2018,6,10,13,2018-06-10 13:30:00
1366,456,"Tears, the currency of grief, spent in the marketplace of lost love and longing.",Grief,22/12/2016 21:45,CurrencyOfTears,Facebook,Grief,25,50,USA,2016,12,22,21,2016-12-22 21:45:00
1367,456,"Tears, the currency of grief, spent in the marketplace of lost love and longing.",Grief,22/12/2016 21:45,CurrencyOfTears,Facebook,LostLoveLonging,25,50,USA,2016,12,22,21,2016-12-22 21:45:00
1369,457,"Wandering in the maze of betrayal, the walls closing in with every wrong turn.",Betrayal,05/01/2021 16:20,MazeWanderer,Instagram,Betrayal,15,30,Germany,2021,1,5,16,2021-01-05 16:20:00
1370,457,"Wandering in the maze of betrayal, the walls closing in with every wrong turn.",Betrayal,05/01/2021 16:20,MazeWanderer,Instagram,ClosingWalls,15,30,Germany,2021,1,5,16,2021-01-05 16:20:00
1372,458,"A soul weathered by the storm of heartbreak, seeking refuge in the calm after.",Heartbreak,18/04/2019 11:00,StormSeeker,Twitter,Heartbreak,22,45,Brazil,2019,4,18,11,2019-04-18 11:00:00
1373,458,"A soul weathered by the storm of heartbreak, seeking refuge in the calm after.",Heartbreak,18/04/2019 11:00,StormSeeker,Twitter,CalmAfterStorm,22,45,Brazil,2019,4,18,11,2019-04-18 11:00:00
1375,459,"In the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow.",Despair,28/08/2017 19:30,TapestrySorrow,Facebook,Despair,18,35,India,2017,8,28,19,2017-08-28 19:30:00
1376,459,"In the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow.",Despair,28/08/2017 19:30,TapestrySorrow,Facebook,UnraveledHope,18,35,India,2017,8,28,19,2017-08-28 19:30:00
1378,460,"Like a withered rose in the garden of love, petals fall, a silent surrender to time.",Loss,10/02/2023 14:30,WitheredRose,Instagram,Loss,28,55,France,2023,2,10,14,2023-02-10 14:30:00
1379,460,"Like a withered rose in the garden of love, petals fall, a silent surrender to time.",Loss,10/02/2023 14:30,WitheredRose,Instagram,SilentSurrender,28,55,France,2023,2,10,14,2023-02-10 14:30:00
1381,461,"In the void of heartache, echoes of a love song play, each note a pang of longing.",Heartache,10/07/2022 22:15,LoveSongEcho,Instagram,Heartache,30,60,Japan,2022,7,10,22,2022-07-10 22:15:00
1382,461,"In the void of heartache, echoes of a love song play, each note a pang of longing.",Heartache,10/07/2022 22:15,LoveSongEcho,Instagram,LoveSongLonging,30,60,Japan,2022,7,10,22,2022-07-10 22:15:00
1384,462,"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories.",Nostalgia,15/05/2019 21:30,MoonlitMemories,Twitter,Nostalgia,18,35,Italy,2019,5,15,21,2019-05-15 21:30:00
1385,462,"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories.",Nostalgia,15/05/2019 21:30,MoonlitMemories,Twitter,CherishedMemories,18,35,Italy,2019,5,15,21,2019-05-15 21:30:00
1387,463,"In the symphony of grief, each tear is a note, composing a melancholic melody.",Grief,28/11/2018 14:00,SymphonyOfTears,Facebook,Grief,22,45,Germany,2018,11,28,14,2018-11-28 14:00:00
1388,463,"In the symphony of grief, each tear is a note, composing a melancholic melody.",Grief,28/11/2018 14:00,SymphonyOfTears,Facebook,MelancholicMelody,22,45,Germany,2018,11,28,14,2018-11-28 14:00:00
1390,464,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots.",Betrayal,02/03/2021 17:45,VenomousGarden,Instagram,Betrayal,25,50,Canada,2021,3,2,17,2021-03-02 17:45:00
1391,464,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots.",Betrayal,02/03/2021 17:45,VenomousGarden,Instagram,PoisonedTrust,25,50,Canada,2021,3,2,17,2021-03-02 17:45:00
1393,465,"Sinking in the quicksand of despair, the harder you fight, the deeper you descend.",Despair,18/10/2016 19:30,QuicksandFighter,Twitter,Despair,20,40,USA,2016,10,18,19,2016-10-18 19:30:00
1394,465,"Sinking in the quicksand of despair, the harder you fight, the deeper you descend.",Despair,18/10/2016 19:30,QuicksandFighter,Twitter,DeepDescent,20,40,USA,2016,10,18,19,2016-10-18 19:30:00
1396,466,"Wandering through the cemetery of lost dreams, tombstones marking untold sorrows.",Desolation,15/08/2020 12:30,DreamCemetery,Facebook,Desolation,28,55,France,2020,8,15,12,2020-08-15 12:30:00
1397,466,"Wandering through the cemetery of lost dreams, tombstones marking untold sorrows.",Desolation,15/08/2020 12:30,DreamCemetery,Facebook,UntoldSorrows,28,55,France,2020,8,15,12,2020-08-15 12:30:00
1399,467,"Swept away by the river of regret, the currents of the past refusing to release.",Regret,28/04/2017 16:20,RegretRiver,Instagram,Regret,18,35,UK,2017,4,28,16,2017-04-28 16:20:00
1400,467,"Swept away by the river of regret, the currents of the past refusing to release.",Regret,28/04/2017 16:20,RegretRiver,Instagram,PastCurrents,18,35,UK,2017,4,28,16,2017-04-28 16:20:00
1402,468,"Whispers of lost love linger in the attic of the heart, forgotten but not erased.",Loss,10/09/2019 21:00,HeartAttic,Twitter,Loss,22,45,Australia,2019,9,10,21,2019-09-10 21:00:00
1403,468,"Whispers of lost love linger in the attic of the heart, forgotten but not erased.",Loss,10/09/2019 21:00,HeartAttic,Twitter,ForgottenLove,22,45,Australia,2019,9,10,21,2019-09-10 21:00:00
1405,469,"In the gallery of broken promises, each shattered vow framed, a painful exhibition.",Betrayal,28/01/2022 13:45,PromiseGallery,Facebook,Betrayal,15,30,Brazil,2022,1,28,13,2022-01-28 13:45:00
1406,469,"In the gallery of broken promises, each shattered vow framed, a painful exhibition.",Betrayal,28/01/2022 13:45,PromiseGallery,Facebook,ShatteredVows,15,30,Brazil,2022,1,28,13,2022-01-28 13:45:00
1408,470,"The echoes of solitude, a silent conversation between a soul and its shadows.",Solitude,15/06/2016 22:30,EchoedConversation,Instagram,Solitude,30,60,Spain,2016,6,15,22,2016-06-15 22:30:00
1409,470,"The echoes of solitude, a silent conversation between a soul and its shadows.",Solitude,15/06/2016 22:30,EchoedConversation,Instagram,ShadowConversation,30,60,Spain,2016,6,15,22,2016-06-15 22:30:00
1411,471,"Dancing on sunshine, each step a celebration of the joy found in simple moments.",Joy,20/08/2021 15:45,SunshineDancer,Instagram,Joy,40,80,USA,2021,8,20,15,2021-08-20 15:45:00
1412,471,"Dancing on sunshine, each step a celebration of the joy found in simple moments.",Joy,20/08/2021 15:45,SunshineDancer,Instagram,SimpleMoments,40,80,USA,2021,8,20,15,2021-08-20 15:45:00
1414,472,"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher.",Happiness,12/04/2018 18:30,EchoedLaughter,Twitter,Happiness,35,70,Canada,2018,4,12,18,2018-04-12 18:30:00
1415,472,"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher.",Happiness,12/04/2018 18:30,EchoedLaughter,Twitter,SpiritLifter,35,70,Canada,2018,4,12,18,2018-04-12 18:30:00
1417,473,"In the garden of contentment, each bloom whispers tales of inner peace and joy.",Contentment,15/02/2022 12:20,GardenOfJoy,Facebook,Contentment,25,50,UK,2022,2,15,12,2022-02-15 12:20:00
1418,473,"In the garden of contentment, each bloom whispers tales of inner peace and joy.",Contentment,15/02/2022 12:20,GardenOfJoy,Facebook,InnerPeace,25,50,UK,2022,2,15,12,2022-02-15 12:20:00
1420,474,"Chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm.",Enthusiasm,28/10/2019 14:15,DreamChaser,Instagram,Enthusiasm,30,60,Australia,2019,10,28,14,2019-10-28 14:15:00
1421,474,"Chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm.",Enthusiasm,28/10/2019 14:15,DreamChaser,Instagram,HopefulJourney,30,60,Australia,2019,10,28,14,2019-10-28 14:15:00
1423,475,"Serenading the stars with a heart full of gratitude, a melody of thankfulness.",Gratitude,22/12/2017 21:00,StarSerenader,Twitter,Gratitude,22,45,India,2017,12,22,21,2017-12-22 21:00:00
1424,475,"Serenading the stars with a heart full of gratitude, a melody of thankfulness.",Gratitude,22/12/2017 21:00,StarSerenader,Twitter,ThankfulMelody,22,45,India,2017,12,22,21,2017-12-22 21:00:00
1426,476,"Basking in the glow of accomplishment, each milestone a stepping stone to happiness.",Accomplishment,10/06/2020 17:30,GlowAchiever,Facebook,Accomplishment,28,55,Germany,2020,6,10,17,2020-06-10 17:30:00
1427,476,"Basking in the glow of accomplishment, each milestone a stepping stone to happiness.",Accomplishment,10/06/2020 17:30,GlowAchiever,Facebook,HappinessMilestone,28,55,Germany,2020,6,10,17,2020-06-10 17:30:00
1429,477,"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony.",Positivity,18/09/2016 19:45,DanceHarmony,Instagram,Positivity,18,35,France,2016,9,18,19,2016-09-18 19:45:00
1430,477,"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony.",Positivity,18/09/2016 19:45,DanceHarmony,Instagram,SoulUpliftment,18,35,France,2016,9,18,19,2016-09-18 19:45:00
1432,478,"Overflowing with joy, a cup of laughter shared with friends, a moment cherished.",Joy,10/03/2023 14:30,LaughterCup,Twitter,Joy,20,40,Japan,2023,3,10,14,2023-03-10 14:30:00
1433,478,"Overflowing with joy, a cup of laughter shared with friends, a moment cherished.",Joy,10/03/2023 14:30,LaughterCup,Twitter,CherishedMoment,20,40,Japan,2023,3,10,14,2023-03-10 14:30:00
1435,479,"Draped in the warmth of kindness, a quilt of compassion stitched with love.",Kindness,05/05/2019 12:15,QuiltedCompassion,Facebook,Kindness,25,50,Brazil,2019,5,5,12,2019-05-05 12:15:00
1436,479,"Draped in the warmth of kindness, a quilt of compassion stitched with love.",Kindness,05/05/2019 12:15,QuiltedCompassion,Facebook,LoveStitches,25,50,Brazil,2019,5,5,12,2019-05-05 12:15:00
1438,480,"In the garden of friendships, each bloom a testament to the beauty of camaraderie.",Friendship,28/08/2018 16:00,FriendshipGarden,Instagram,Friendship,30,60,South Africa,2018,8,28,16,2018-08-28 16:00:00
1439,480,"In the garden of friendships, each bloom a testament to the beauty of camaraderie.",Friendship,28/08/2018 16:00,FriendshipGarden,Instagram,CamaraderieBlooms,30,60,South Africa,2018,8,28,16,2018-08-28 16:00:00
1441,481,"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection.",Love,15/11/2022 20:45,MelodyOfLove,Twitter,Love,35,70,USA,2022,11,15,20,2022-11-15 20:45:00
1442,481,"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection.",Love,15/11/2022 20:45,MelodyOfLove,Twitter,RhythmOfAffection,35,70,USA,2022,11,15,20,2022-11-15 20:45:00
1444,482,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles.",Joy,02/07/2019 17:00,ColorfulLaughter,Instagram,Joy,40,80,Canada,2019,7,2,17,2019-07-02 17:00:00
1445,482,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles.",Joy,02/07/2019 17:00,ColorfulLaughter,Instagram,EndlessSmiles,40,80,Canada,2019,7,2,17,2019-07-02 17:00:00
1447,483,"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor.",Excitement,18/04/2021 14:20,SymphonyFervor,Facebook,Excitement,30,60,UK,2021,4,18,14,2021-04-18 14:20:00
1448,483,"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor.",Excitement,18/04/2021 14:20,SymphonyFervor,Facebook,IgnitedSoul,30,60,UK,2021,4,18,14,2021-04-18 14:20:00
1450,484,"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder.",Surprise,05/02/2023 19:30,WrappedDelight,Twitter,Surprise,25,50,Australia,2023,2,5,19,2023-02-05 19:30:00
1451,484,"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder.",Surprise,05/02/2023 19:30,WrappedDelight,Twitter,WonderfulMoment,25,50,Australia,2023,2,5,19,2023-02-05 19:30:00
1453,485,"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery.",Curiosity,22/09/2018 12:45,MazeDiscovery,Instagram,Curiosity,22,45,India,2018,9,22,12,2018-09-22 12:45:00
1454,485,"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery.",Curiosity,22/09/2018 12:45,MazeDiscovery,Instagram,TreasuresOfDiscovery,22,45,India,2018,9,22,12,2018-09-22 12:45:00
1456,486,"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness.",Gratitude,10/12/2016 21:15,CloudsOfBlessings,Facebook,Gratitude,28,55,Germany,2016,12,10,21,2016-12-10 21:15:00
1457,486,"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness.",Gratitude,10/12/2016 21:15,CloudsOfBlessings,Facebook,ShowerOfThankfulness,28,55,Germany,2016,12,10,21,2016-12-10 21:15:00
1459,487,"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance.",Inspiration,28/05/2020 16:00,CometCreativity,Twitter,Inspiration,18,35,France,2020,5,28,16,2020-05-28 16:00:00
1460,487,"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance.",Inspiration,28/05/2020 16:00,CometCreativity,Twitter,BrilliantTrails,18,35,France,2020,5,28,16,2020-05-28 16:00:00
1462,488,"In the celebration of success, fireworks of accomplishment light up the night sky of triumph.",Success,15/11/2017 22:30,FireworksTriumph,Instagram,Success,22,45,Japan,2017,11,15,22,2017-11-15 22:30:00
1463,488,"In the celebration of success, fireworks of accomplishment light up the night sky of triumph.",Success,15/11/2017 22:30,FireworksTriumph,Instagram,NightSkyTriumph,22,45,Japan,2017,11,15,22,2017-11-15 22:30:00
1465,489,"A symphony of laughter, each note a key to unlocking the door of boundless happiness.",Happiness,02/08/2021 19:00,LaughterSymphony,Facebook,Happiness,30,60,Brazil,2021,8,2,19,2021-08-02 19:00:00
1466,489,"A symphony of laughter, each note a key to unlocking the door of boundless happiness.",Happiness,02/08/2021 19:00,LaughterSymphony,Facebook,BoundlessLaughter,30,60,Brazil,2021,8,2,19,2021-08-02 19:00:00
1468,490,"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride.",Thrill,28/03/2019 15:30,EmotionCarnival,Instagram,Thrill,35,70,South Africa,2019,3,28,15,2019-03-28 15:30:00
1469,490,"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride.",Thrill,28/03/2019 15:30,EmotionCarnival,Instagram,WildHeartRide,35,70,South Africa,2019,3,28,15,2019-03-28 15:30:00
1471,491,"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams.",Reflection,12/05/2018 17:30,ParisDreamer,Twitter,Reflection,28,55,France,2018,5,12,17,2018-05-12 17:30:00
1472,491,"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams.",Reflection,12/05/2018 17:30,ParisDreamer,Twitter,ParisianDreams,28,55,France,2018,5,12,17,2018-05-12 17:30:00
1474,492,"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies.",Enchantment,28/09/2022 15:45,DisneylandExplorer,Instagram,Enchantment,30,60,USA,2022,9,28,15,2022-09-28 15:45:00
1475,492,"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies.",Enchantment,28/09/2022 15:45,DisneylandExplorer,Instagram,ChildhoodFantasies,30,60,USA,2022,9,28,15,2022-09-28 15:45:00
1477,493,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed.",Excitement,10/11/2019 14:00,FerrariSpeedster,Facebook,Excitement,22,45,Italy,2019,11,10,14,2019-11-10 14:00:00
1478,493,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed.",Excitement,10/11/2019 14:00,FerrariSpeedster,Facebook,SymphonyOfSpeed,22,45,Italy,2019,11,10,14,2019-11-10 14:00:00
1480,494,"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy.",Joy,02/04/2021 18:20,KeukenhofAdventurer,Instagram,Joy,35,70,Netherlands,2021,4,2,18,2021-04-02 18:20:00
1481,494,"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy.",Joy,02/04/2021 18:20,KeukenhofAdventurer,Instagram,SpringtimeColors,35,70,Netherlands,2021,4,2,18,2021-04-02 18:20:00
1483,495,"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions.",Exploration,22/08/2017 21:30,KyotoAdventurer,Twitter,Exploration,18,35,Japan,2017,8,22,21,2017-08-22 21:30:00
1484,495,"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions.",Exploration,22/08/2017 21:30,KyotoAdventurer,Twitter,JapaneseTraditions,18,35,Japan,2017,8,22,21,2017-08-22 21:30:00
1486,496,"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur.",Awe,15/06/2020 16:45,CanyonMarveler,Instagram,Awe,25,50,USA,2020,6,15,16,2020-06-15 16:45:00
1487,496,"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur.",Awe,15/06/2020 16:45,CanyonMarveler,Instagram,EarthsGrandeur,25,50,USA,2020,6,15,16,2020-06-15 16:45:00
1489,497,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility.",Serenity,10/09/2016 19:15,SantoriniTraveler,Facebook,Serenity,22,45,Greece,2016,9,10,19,2016-09-10 19:15:00
1490,497,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility.",Serenity,10/09/2016 19:15,SantoriniTraveler,Facebook,SunsetHues,22,45,Greece,2016,9,10,19,2016-09-10 19:15:00
1492,498,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization.",Amazement,28/01/2023 13:00,PetraExplorer,Twitter,Amazement,30,60,Jordan,2023,1,28,13,2023-01-28 13:00:00
1493,498,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization.",Amazement,28/01/2023 13:00,PetraExplorer,Twitter,AncientTales,30,60,Jordan,2023,1,28,13,2023-01-28 13:00:00
1495,499,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city.",Romance,18/04/2019 16:30,VeniceRomantic,Instagram,Romance,20,40,Italy,2019,4,18,16,2019-04-18 16:30:00
1496,499,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city.",Romance,18/04/2019 16:30,VeniceRomantic,Instagram,TimelessCity,20,40,Italy,2019,4,18,16,2019-04-18 16:30:00
1498,500,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations.",Awe,05/11/2017 22:00,MachuPicchuAdventurer,Facebook,Awe,28,55,Peru,2017,11,5,22,2017-11-05 22:00:00
1499,500,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations.",Awe,05/11/2017 22:00,MachuPicchuAdventurer,Facebook,AncientCivilizations,28,55,Peru,2017,11,5,22,2017-11-05 22:00:00
1501,501,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy.",Excitement,20/07/2022 21:45,TimesSquareExplorer,Instagram,Excitement,35,70,USA,2022,7,20,21,2022-07-20 21:45:00
